id,handle,title,old_len,new_len,old_desc,new_desc
9257756655866,portable-air-conditioner-stand-up-room-cooler-indoor-ac-unit-windowless,Portable Air Conditioner Stand Up Room Cooler Indoor AC Unit,160,110,Shop Best Portable Air Conditioner Stand Up Room Cooler Indoor AC Unit (Windowless) in the Furniture,Shop Best Portable Air Conditioner Stand Up Room Cooler Indoor AC Unit (Windowless) in the Furniture category.
9257756688634,portable-air-conditioner-stand-up-room-cooler-indoor-ac-unit-windowless-air-cooler,Portable Air Conditioner Stand Up Room Cooler Indoor AC Unit,160,110,Shop Best Portable Air Conditioner Stand Up Room Cooler Indoor AC Unit (Windowless) in the Furniture,Shop Best Portable Air Conditioner Stand Up Room Cooler Indoor AC Unit (Windowless) in the Furniture category.
9257756721402,best-portable-air-cooler-stand-up-room-cooler-indoor-ac-unit-windowless,Portable Air Cooler Stand Up Room Cooler Indoor AC Unit (Win,160,105,Shop Best Portable Air Cooler Stand Up Room Cooler Indoor AC Unit (Windowless) in the Furniture cate,Shop Best Portable Air Cooler Stand Up Room Cooler Indoor AC Unit (Windowless) in the Furniture category.
9257756786938,bicycle-handle-bar-mirror,Bicycle Handle Bar Mirror,160,124,"Shop Bicycle Handle Bar Mirror in the Sports & Outdoors category. Quality construction, reliable per","Shop Bicycle Handle Bar Mirror in the Sports & Outdoors category. Quality construction, reliable performance, fast shipping."
9257756819706,bicycle-decompression-seat-cushion,Bicycle Decompression Seat Cushion,160,133,"Shop Bicycle Decompression Seat Cushion in the Sports & Outdoors category. Quality construction, rel","Shop Bicycle Decompression Seat Cushion in the Sports & Outdoors category. Quality construction, reliable performance, fast shipping."
9257756852474,bicycle-bag-with-touchscreen,Bicycle Bag With Touchscreen,160,127,"Shop Bicycle Bag With Touchscreen in the Sports & Outdoors category. Quality construction, reliable ","Shop Bicycle Bag With Touchscreen in the Sports & Outdoors category. Quality construction, reliable performance, fast shipping."
9257756885242,bicycle-bag,Bicycle Bag,160,110,"Shop Bicycle Bag in the Sports & Outdoors category. Quality construction, reliable performance, fast","Shop Bicycle Bag in the Sports & Outdoors category. Quality construction, reliable performance, fast shipping."
9257756918010,bicycle-luggage-rack,Bicycle Luggage Rack,160,119,"Shop Bicycle Luggage Rack in the Sports & Outdoors category. Quality construction, reliable performa","Shop Bicycle Luggage Rack in the Sports & Outdoors category. Quality construction, reliable performance, fast shipping."
9257756983546,bike-drink-water-bottle-holder,Bike Bottle Holder,160,117,"Shop Bike Bottle Holder in the Sports & Outdoors category. Quality construction, reliable performanc","Shop Bike Bottle Holder in the Sports & Outdoors category. Quality construction, reliable performance, fast shipping."
9257757016314,bike-bell-and-light,Bike Bell and Light,160,118,"Shop Bike Bell and Light in the Sports & Outdoors category. Quality construction, reliable performan","Shop Bike Bell and Light in the Sports & Outdoors category. Quality construction, reliable performance, fast shipping."
9257757049082,big-white-goose-throw-pillow-duck-sleeping-plush-toy-big-goose-doll-stuffed-toy,Big White Goose Throw Pillow Duck Sleeping Plush Toy Big Goo,160,116,Shop Big White Goose Throw Pillow Duck Sleeping Plush Toy Big Goose Doll Stuffed Toy in the Home & K,Shop Big White Goose Throw Pillow Duck Sleeping Plush Toy Big Goose Doll Stuffed Toy in the Home & Kitchen category.
9257757081850,bicycling-glasses-wifi-mini-camera-hd-1080p-dvr-video-audio-recorder,Bicycling Glasses WiFi Mini Camera HD 1080P DVR Video Audio ,160,108,Shop Bicycling Glasses WiFi Mini Camera HD 1080P DVR Video Audio Recorder in the Sports & Outdoors c,Shop Bicycling Glasses WiFi Mini Camera HD 1080P DVR Video Audio Recorder in the Sports & Outdoors category.
9257757114618,bike-alarm,Bike Alarm,160,109,"Shop Bike Alarm in the Sports & Outdoors category. Quality construction, reliable performance, fast ","Shop Bike Alarm in the Sports & Outdoors category. Quality construction, reliable performance, fast shipping."
9257757147386,bike-dog-tow-leash,Bike Dog Tow Leash,160,112,"Shop Bike Dog Tow Leash in the Pet Supplies category. Quality construction, reliable performance, fa","Shop Bike Dog Tow Leash in the Pet Supplies category. Quality construction, reliable performance, fast shipping."
9257757180154,bird-glow,Bird Lamp with Adjustable Colors and Aroma Diffuser,160,147,Shop Bird Lamp with Adjustable Colors and Aroma Diffuser in the Home & Kitchen category. Quality con,"Shop Bird Lamp with Adjustable Colors and Aroma Diffuser in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257757212922,bird-watching-nesting-feeder-nest-cam-box-with-camera,Bird Watching Nesting Feeder Nest Cam Box with Camera,160,146,Shop Bird Watching Nesting Feeder Nest Cam Box with Camera in the Electronics category. Quality cons,"Shop Bird Watching Nesting Feeder Nest Cam Box with Camera in the Electronics category. Quality construction, reliable performance, fast shipping."
9257757245690,bike-headlights-and-taillights,Bike Headlights and Taillights,160,129,"Shop Bike Headlights and Taillights in the Sports & Outdoors category. Quality construction, reliabl","Shop Bike Headlights and Taillights in the Sports & Outdoors category. Quality construction, reliable performance, fast shipping."
9257757278458,bird-simulation-toy-set-for-cats,Bird Simulation Toy Set for Cats,160,126,"Shop Bird Simulation Toy Set for Cats in the Pet Supplies category. Quality construction, reliable p","Shop Bird Simulation Toy Set for Cats in the Pet Supplies category. Quality construction, reliable performance, fast shipping."
9257757343994,black-handbag-for-classes,Black Handbag for Classes,160,121,"Shop Black Handbag for Classes in the Home & Kitchen category. Quality construction, reliable perfor","Shop Black Handbag for Classes in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257757376762,black-cat-candle-holder,Black Cat Candle Holder,160,117,"Shop Black Cat Candle Holder in the Pet Supplies category. Quality construction, reliable performanc","Shop Black Cat Candle Holder in the Pet Supplies category. Quality construction, reliable performance, fast shipping."
9257757409530,bite-protection-gloves,Bite Protection Gloves,160,118,"Shop Bite Protection Gloves in the Home & Kitchen category. Quality construction, reliable performan","Shop Bite Protection Gloves in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257757442298,black-light-flashlight,Black Light Flashlight,160,118,"Shop Black Light Flashlight in the Home & Kitchen category. Quality construction, reliable performan","Shop Black Light Flashlight in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257757475066,black-hair-shampoo-dye,Black Hair Shampoo Dye,157,110,"Shop Black Hair Shampoo Dye in the Beauty category. Quality construction, reliable performance, fast","Shop Black Hair Shampoo Dye in the Beauty category. Quality construction, reliable performance, fast shipping."
9257757507834,blackhead-pliers-anti-blackhead-kit,Blackhead Pliers - Anti Blackhead Kit,160,133,"Shop Blackhead Pliers - Anti Blackhead Kit in the Home & Kitchen category. Quality construction, rel","Shop Blackhead Pliers - Anti Blackhead Kit in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257757540602,blackhead-vacuum-cleaner,Blackhead Vacuum Cleaner,160,120,"Shop Blackhead Vacuum Cleaner in the Home & Kitchen category. Quality construction, reliable perform","Shop Blackhead Vacuum Cleaner in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257757573370,blackhead-mask,Blackhead Mask,160,110,"Shop Blackhead Mask in the Home & Kitchen category. Quality construction, reliable performance, fast","Shop Blackhead Mask in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257757606138,blade-free-silent-portable-air-conditioner-for-home-and-office,Blade-Free Silent Portable Air Conditioner for Home and Offi,160,153,Shop Blade-Free Silent Portable Air Conditioner for Home and Office in the Furniture category. Quali,"Shop Blade-Free Silent Portable Air Conditioner for Home and Office in the Furniture category. Quality construction, reliable performance, fast shipping."
9257757704442,bladeless-portable-air-conditioner-with-led-display,Bladeless Portable Air Conditioner with LED Display,160,147,Shop Bladeless Portable Air Conditioner with LED Display in the Home & Kitchen category. Quality con,"Shop Bladeless Portable Air Conditioner with LED Display in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257757737210,bladeless-portable-air-conditioner-tower-fan,Bladeless Portable Air Conditioner Tower Fan,160,135,"Shop Bladeless Portable Air Conditioner Tower Fan in the Furniture category. Quality construction, r","Shop Bladeless Portable Air Conditioner Tower Fan in the Furniture category. Quality construction, reliable performance, fast shipping."
9257757769978,blanket-sweater-fleece-lining,Blanket Sweater - Fleece lining,160,127,"Shop Blanket Sweater - Fleece lining in the Home & Kitchen category. Quality construction, reliable ","Shop Blanket Sweater - Fleece lining in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257757802746,blazer-for-women,Blazer For Women,160,112,"Shop Blazer For Women in the Home & Kitchen category. Quality construction, reliable performance, fa","Shop Blazer For Women in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257757835514,bladeless-desktop-aircon-fan-with-remote-control,Bladeless Desktop Air Conditioner Fan with Remote Control,160,148,Shop Bladeless Desktop Air Conditioner Fan with Remote Control in the Furniture category. Quality co,"Shop Bladeless Desktop Air Conditioner Fan with Remote Control in the Furniture category. Quality construction, reliable performance, fast shipping."
9257758032122,blouse-costume-dress,Blouse Costume Dress,160,116,"Shop Blouse Costume Dress in the Home & Kitchen category. Quality construction, reliable performance","Shop Blouse Costume Dress in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257758064890,blouse-with-turn-down-collar,Blouse With Turn-Down Collar,160,124,"Shop Blouse With Turn-Down Collar in the Home & Kitchen category. Quality construction, reliable per","Shop Blouse With Turn-Down Collar in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257758097658,blouse-for-women,Blouse For Women,160,112,"Shop Blouse For Women in the Home & Kitchen category. Quality construction, reliable performance, fa","Shop Blouse For Women in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257758130426,blooming-and-loose-leaf-1000ml-glass-teapot-with-removable-infuser,Blooming And Loose Leaf 1000ml Glass Teapot With Removable I,160,105,Shop Blooming And Loose Leaf 1000ml Glass Teapot With Removable Infuser in the Food & Beverages cate,Shop Blooming And Loose Leaf 1000ml Glass Teapot With Removable Infuser in the Food & Beverages category.
9257758163194,blinders-for-horse,Blinders For Horse,160,114,"Shop Blinders For Horse in the Home & Kitchen category. Quality construction, reliable performance, ","Shop Blinders For Horse in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257758261498,blouse-with-wide-bow-belt,Blouse With Wide Bow Belt,160,121,"Shop Blouse With Wide Bow Belt in the Home & Kitchen category. Quality construction, reliable perfor","Shop Blouse With Wide Bow Belt in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
9257758294266,bluetooth-karaoke-microphone,Bluetooth Karaoke Microphone,160,124,"Shop Bluetooth Karaoke Microphone in the Home & Kitchen category. Quality construction, reliable per","Shop Bluetooth Karaoke Microphone in the Home & Kitchen category. Quality construction, reliable performance, fast shipping."
