"country","product_title","handle","variant_title","sku","current_storefront_price","supplier_cost_basis","shipping_cost_basis","shipping_evidence","minimum_price","recommended_action_price","price_change","price_action_required","quote_result","disposition","formula"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Light grey / L","14:1254#Light grey;5:361385","15.37","6.15","3.03","VERIFIED_CANADA_DSERs_QUOTE","18.05","18.99","3.62","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Light grey / M","14:1254#Light grey;5:361386","15.08","6.03","3.03","VERIFIED_CANADA_DSERs_QUOTE","17.82","17.99","2.91","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Light grey / S","14:1254#Light grey;5:100014064","14.91","5.96","3.03","VERIFIED_CANADA_DSERs_QUOTE","17.68","17.99","3.08","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Light grey / XL","14:1254#Light grey;5:100014065","15.54","6.22","3.03","VERIFIED_CANADA_DSERs_QUOTE","18.18","18.99","3.45","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Navy blue / 2L","14:350850#Navy blue;5:4182#2L","16.03","6.41","3.03","VERIFIED_CANADA_DSERs_QUOTE","18.54","18.99","2.96","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Navy blue / 3L","14:350850#Navy blue;5:4183#3L","16.74","6.69","3.03","VERIFIED_CANADA_DSERs_QUOTE","19.07","19.99","3.25","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Navy blue / L","14:350850#Navy blue;5:361385","14.91","5.96","3.03","VERIFIED_CANADA_DSERs_QUOTE","17.68","17.99","3.08","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Navy blue / M","14:350850#Navy blue;5:361386","14.38","5.75","3.03","VERIFIED_CANADA_DSERs_QUOTE","17.28","17.99","3.61","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Navy blue / S","14:350850#Navy blue;5:100014064","14.52","5.81","3.03","VERIFIED_CANADA_DSERs_QUOTE","17.40","17.99","3.47","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Navy blue / XL","14:350850#Navy blue;5:100014065","15.15","6.06","3.03","VERIFIED_CANADA_DSERs_QUOTE","17.87","17.99","2.84","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Royal blue / 2L","14:365458#Royal blue;5:4182#2L","16.49","6.60","3.03","VERIFIED_CANADA_DSERs_QUOTE","18.90","18.99","2.50","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Royal blue / 3L","14:365458#Royal blue;5:4183#3L","16.35","6.54","3.03","VERIFIED_CANADA_DSERs_QUOTE","18.79","18.99","2.64","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Royal blue / L","14:365458#Royal blue;5:361385","15.08","6.03","3.03","VERIFIED_CANADA_DSERs_QUOTE","17.82","17.99","2.91","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Royal blue / M","14:365458#Royal blue;5:361386","15.12","6.05","3.03","VERIFIED_CANADA_DSERs_QUOTE","17.85","17.99","2.87","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Royal blue / S","14:365458#Royal blue;5:100014064","14.49","5.79","3.03","VERIFIED_CANADA_DSERs_QUOTE","17.36","17.99","3.50","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","Royal blue / XL","14:365458#Royal blue;5:100014065","15.75","6.30","3.03","VERIFIED_CANADA_DSERs_QUOTE","18.33","18.99","3.24","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","White / 2L","14:771#White;5:4182#2L","19.48","7.79","3.03","VERIFIED_CANADA_DSERs_QUOTE","21.17","21.99","2.51","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","White / 3L","14:771#White;5:4183#3L","16.49","6.60","3.03","VERIFIED_CANADA_DSERs_QUOTE","18.90","18.99","2.50","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","White / L","14:771#White;5:361385","15.37","6.15","3.03","VERIFIED_CANADA_DSERs_QUOTE","18.05","18.99","3.62","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","White / M","14:771#White;5:361386","14.94","5.98","3.03","VERIFIED_CANADA_DSERs_QUOTE","17.72","17.99","3.05","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","White / S","14:771#White;5:100014064","17.62","7.05","3.03","VERIFIED_CANADA_DSERs_QUOTE","19.76","19.99","2.37","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Thermal Underwear Tops Men Winter Clothes Thermal Shirt Autumn Men's Winter Tights High Neck Thin Slim Fit Long Sleeve T-shirt","thermal-underwear-tops-men-winter-clothes-thermal-shirt-autumn-mens-winter-tights-high-neck-thin-slim-fit-long-sleeve-t-shirt","White / XL","14:771#White;5:100014065","15.01","6.01","3.03","VERIFIED_CANADA_DSERs_QUOTE","17.78","17.99","2.98","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"CA","Windproof Infant Stroller Gloves Children's Outdoor Sports Mittens Cartoon Printed Hands Warmer Scooter Accessory for Winter","windproof-infant-stroller-gloves-childrens-outdoor-sports-mittens-cartoon-printed-hands-warmer-scooter-accessory-for-winter","C","14:175#C","23.45","9.38","","VERIFIED_CANADA_DSERs_QUOTE","","23.45","0.00","no","FAIL_NO_SHIPPING","DISABLE_CA_VARIANT_NO_SHIPPING",""
"CA","Windproof Infant Stroller Gloves Children's Outdoor Sports Mittens Cartoon Printed Hands Warmer Scooter Accessory for Winter","windproof-infant-stroller-gloves-childrens-outdoor-sports-mittens-cartoon-printed-hands-warmer-scooter-accessory-for-winter","E","14:10#E","21.94","8.78","","VERIFIED_CANADA_DSERs_QUOTE","","21.94","0.00","no","FAIL_NO_SHIPPING","DISABLE_CA_VARIANT_NO_SHIPPING",""
"CA","Windproof Infant Stroller Gloves Children's Outdoor Sports Mittens Cartoon Printed Hands Warmer Scooter Accessory for Winter","windproof-infant-stroller-gloves-childrens-outdoor-sports-mittens-cartoon-printed-hands-warmer-scooter-accessory-for-winter","F","14:496#F","22.78","9.11","","VERIFIED_CANADA_DSERs_QUOTE","","22.78","0.00","no","FAIL_NO_SHIPPING","DISABLE_CA_VARIANT_NO_SHIPPING",""
"CA","Windproof Infant Stroller Gloves Children's Outdoor Sports Mittens Cartoon Printed Hands Warmer Scooter Accessory for Winter","windproof-infant-stroller-gloves-childrens-outdoor-sports-mittens-cartoon-printed-hands-warmer-scooter-accessory-for-winter","J","14:29#J","22.78","9.11","3.03","VERIFIED_CANADA_DSERs_QUOTE","23.68","23.99","1.21","yes","FAIL_REPRICE_REQUIRED","REPRICE_THEN_REVIEW","(supplier_cost + shipping + 0.30) / 0.52535"
"US","Adjustable Rhinestone Ring","minimalist-acrylic-rhinestone-open-ring-for-women-korean-fashion-geometry-adjustable-knuckle-ring-party-jewelry-lady-gifts","ACTIVE SELLABLE SET (CONSERVATIVE MAX COST)","","10.85","2.50","1.99","VERIFIED_US_ACTIVE_QUOTE_SET","9.12","9.99","0.00","no","PASS_SHIPPING_PENDING_US_STOREFRONT_PRICE","ACTIVE_US_PRICE_VALIDATED","(supplier_cost + shipping + 0.30) / 0.52535"
"US","Breezy Everyday Pants","ice-silk-mens-pants-2025-summer-new-black-gray-thin-business-casual-pants-outdoor-elastic-breathable-straight-leg-sweatpants","ACTIVE SELLABLE SET (CONSERVATIVE MAX COST)","","21.99","9.08","1.99","VERIFIED_US_ACTIVE_QUOTE_SET","21.64","21.99","0.00","no","PASS_REPRESENTATIVE_SAMPLE_PENDING_US_STOREFRONT_PRICE","ACTIVE_US_FIXED_OVERRIDE_VALIDATED","(supplier_cost + shipping + 0.30) / 0.52535"
"US","Car Sun Visor Organizer","sun-visor-organizer-clip","ACTIVE SELLABLE SET (CONSERVATIVE MAX COST)","","10.85","2.30","1.99","VERIFIED_US_ACTIVE_QUOTE_SET","8.74","8.99","0.00","no","PASS_SHIPPING_PENDING_US_STOREFRONT_PRICE","ACTIVE_US_PRICE_VALIDATED","(supplier_cost + shipping + 0.30) / 0.52535"
"US","Compact Bicycle Bell","compact-bicycle-bell","ACTIVE SELLABLE SET (CONSERVATIVE MAX COST)","","10.85","2.58","1.99","VERIFIED_US_ACTIVE_QUOTE_SET","9.27","9.99","0.00","no","PASS_SHIPPING_PENDING_US_STOREFRONT_PRICE","ACTIVE_US_PRICE_VALIDATED","(supplier_cost + shipping + 0.30) / 0.52535"
"US","Digital Watch & Jewellery Gift Set","6-piece-set-of-fashion-electronic-watch-necklace-earrings-ring-set-for-teenagers-boys-and-girls-the-best-choice-for-frien-watch-for-women-women-watches","ALL MAPPED VARIANTS (CONSERVATIVE MAX COST)","","26.99","13.43","0.00","VERIFIED_US_QUOTE","26.13","26.99","0.00","no","PASS_EXACT_PENDING_US_STOREFRONT_PRICE","DRAFT_US_FIXED_OVERRIDE_VALIDATED","(supplier_cost + shipping + 0.30) / 0.52535"
"US","Everyday Carabiner Clip Set","4pcs-metal-carabiner-clip-keychain-hook-holder-key-ring-organizer-for-car-keys-daily-storage","ACTIVE SELLABLE SET (CONSERVATIVE MAX COST)","","10.85","2.08","1.99","VERIFIED_US_ACTIVE_QUOTE_SET","8.32","8.99","0.00","no","PASS_SHIPPING_PENDING_US_STOREFRONT_PRICE","ACTIVE_US_PRICE_VALIDATED","(supplier_cost + shipping + 0.30) / 0.52535"
"US","Everyday Performance Shorts","clearance_summer-running-shorts-for-men-casual-jogging-sport-short-pants-wave-pattern-solid-color-drawstring-loose-dry-gym-sport","ACTIVE SELLABLE SET (CONSERVATIVE MAX COST)","","34.99","15.62","1.99","VERIFIED_US_ACTIVE_QUOTE_SET","34.09","34.99","0.00","no","PASS_REPRESENTATIVE_SAMPLE_PENDING_US_STOREFRONT_PRICE","ACTIVE_US_FIXED_OVERRIDE_VALIDATED","(supplier_cost + shipping + 0.30) / 0.52535"
"US","Everyday Polarized Sunglasses","nd-dimming-glasses-polarized-sunglasses-men-women-round-retro-punk-driving-eyeglasses-outdoor-shades-uv400-adjustable-eyewear","ACTIVE SELLABLE SET (CONSERVATIVE MAX COST)","","21.70","8.28","1.99","VERIFIED_US_ACTIVE_QUOTE_SET","20.12","20.99","0.00","no","PASS_SHIPPING_PENDING_US_STOREFRONT_PRICE","ACTIVE_US_PRICE_VALIDATED","(supplier_cost + shipping + 0.30) / 0.52535"
"US","Everyday Printed Joggers","2024-mens-print-pants-autumn-winter-new-in-mens-clothing-trousers-sport-jogging-fitness-running-trousers-harajuku-streetwear","ACTIVE SELLABLE SET (CONSERVATIVE MAX COST)","","19.99","7.63","1.99","VERIFIED_US_ACTIVE_QUOTE_SET","18.88","18.99","0.00","no","PASS_REPRESENTATIVE_SAMPLE_PENDING_US_STOREFRONT_PRICE","ACTIVE_US_FIXED_OVERRIDE_VALIDATED","(supplier_cost + shipping + 0.30) / 0.52535"
"US","Long-Handle Bottle Brush","long-handle-silicone-bottle-brush-cleaning-brush-kitchen-cleaning-cup-brush-thermos-glass-brush-cleaning-tools","ACTIVE SELLABLE SET (CONSERVATIVE MAX COST)","","8.68","1.84","1.99","VERIFIED_US_ACTIVE_QUOTE_SET","7.86","7.99","0.00","no","PASS_SHIPPING_PENDING_US_STOREFRONT_PRICE","ACTIVE_US_PRICE_VALIDATED","(supplier_cost + shipping + 0.30) / 0.52535"
"US","Long-Sleeve Performance Tee","men-bodybuilding-sport-t-shirt-quick-dry-running-shirt-long-sleeve-compression-top-gym-t-shirt-men-fitness-tight-rashgard","ACTIVE SELLABLE SET (CONSERVATIVE MAX COST)","","19.99","7.98","1.99","VERIFIED_US_ACTIVE_QUOTE_SET","19.55","19.99","0.00","no","FAIL_NO_US_SHIPPING;PASS_REPRESENTATIVE_SAMPLE_PENDING_US_STOREFRONT_PRICE","ACTIVE_US_FIXED_OVERRIDE_VALIDATED","(supplier_cost + shipping + 0.30) / 0.52535"
"US","Men's Cotton-Linen Wide-Leg Pants","2025-summer-mens-cotton-and-linen-oversized-wide-leg-pants-mens-artistic-style-elastic-waist-solid-color-casual-loose-pants","ACTIVE SELLABLE SET (CONSERVATIVE MAX COST)","","28.51","11.07","1.99","VERIFIED_US_ACTIVE_QUOTE_SET","25.43","25.99","0.00","no","PASS_REPRESENTATIVE_SAMPLE_PENDING_US_STOREFRONT_PRICE","ACTIVE_US_PRICE_VALIDATED","(supplier_cost + shipping + 0.30) / 0.52535"
"US","Men's High-Neck Knit Sweater","2026-new-mens-high-neck-sweater-solid-color-pullover-knitted-warm-casual-turtleneck-sweatwear-woolen-mens-winter-outdoor-tops","ACTIVE SELLABLE SET (CONSERVATIVE MAX COST)","","30.99","13.51","1.99","VERIFIED_US_ACTIVE_QUOTE_SET","30.08","30.99","0.00","no","FAIL_NO_US_SHIPPING;PASS_REPRESENTATIVE_SAMPLE_PENDING_US_STOREFRONT_PRICE","ACTIVE_US_FIXED_OVERRIDE_VALIDATED","(supplier_cost + shipping + 0.30) / 0.52535"
"US","Quartz Watch, Bracelet & Necklace Set","3pcs-set-men-business-watches-casual-leather-band-analog-males-quartz-watch-necklace-bracelet-set","ALL MAPPED VARIANTS (CONSERVATIVE MAX COST)","","11.99","3.56","1.99","VERIFIED_US_QUOTE","11.14","11.99","0.00","no","PASS_EXACT_PENDING_US_STOREFRONT_PRICE","DRAFT_US_FIXED_OVERRIDE_VALIDATED","(supplier_cost + shipping + 0.30) / 0.52535"
"US","Quick-Dry Training Shorts","running-shorts-summer-gym-sportswear-men-jogging-outdoor-sports-shorts-fitness-man-quick-dry-breathable-pants-male-clothing","ACTIVE SELLABLE SET (CONSERVATIVE MAX COST)","","18.81","6.95","1.99","VERIFIED_US_ACTIVE_QUOTE_SET","17.59","17.99","0.00","no","FAIL_NO_US_SHIPPING;PASS_REPRESENTATIVE_SAMPLE_PENDING_US_STOREFRONT_PRICE","ACTIVE_US_PRICE_VALIDATED","(supplier_cost + shipping + 0.30) / 0.52535"
"US","Stainless-Steel Quartz Watch & Bracelet","1-2pcs-men-business-watches-fashion-mens-steel-band-quartz-watch-with-bracelet-box-not-included","ALL MAPPED VARIANTS (CONSERVATIVE MAX COST)","","12.99","4.21","1.99","VERIFIED_US_QUOTE","12.37","12.99","0.00","no","PASS_EXACT_PENDING_US_STOREFRONT_PRICE","DRAFT_US_FIXED_OVERRIDE_VALIDATED","(supplier_cost + shipping + 0.30) / 0.52535"
"US","Travel Pet Water Bottle","travel-pet-water-bottle","ACTIVE SELLABLE SET (CONSERVATIVE MAX COST)","","14.46","3.56","1.99","VERIFIED_US_ACTIVE_QUOTE_SET","11.14","11.99","0.00","no","PASS_SHIPPING_PENDING_US_STOREFRONT_PRICE","ACTIVE_US_PRICE_VALIDATED","(supplier_cost + shipping + 0.30) / 0.52535"
